id,member_id,loan_amnt,loan_amnt_band,funded_amnt,funded_amnt_band,funded_amnt_inv,funded_amnt_inv_band,term,int_rate,int_rate_band,installment,installment_band,grade,sub_grade,emp_title,emp_length_years,emp_length_band,home_ownership,annual_inc,annual_inc_band,verification_status,dti,dti_band,purpose,issue_date,issue_month,issue_month_name,issue_year,loan_status_label,default_flag
583644,749961,9100,Medium,9100,Medium,9075,Medium,60 months,16.82,High,225.28,Medium,E,E2,United States Army,7,Senior (3-7y),RENT,39600,Low,Source Verified,22.79,High,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
581838,747831,12800,Medium,12800,Medium,12457.85363,Medium,60 months,11.49,Medium,281.45,Medium,B,B4,Timelink International,1,Fresher (0-1y),MORTGAGE,50000,Low,Not Verified,6.72,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583585,749890,18000,High,18000,High,17568.76498,High,60 months,11.49,Medium,395.78,Medium,B,B4,Jackson Health System,10,Expert (7y+),MORTGAGE,70830,Medium,Verified,6.84,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583656,749976,25000,Very High,25000,High,24601.29393,High,60 months,18.3,High,638.93,Very High,F,F1,verizon,10,Expert (7y+),OWN,115000,High,Verified,23.3,High,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
570296,733648,7000,Medium,7000,Medium,7000,Medium,36 months,11.86,Medium,232.04,Medium,B,B5,Hillsides Home for Children,1,Fresher (0-1y),RENT,40800,Low,Source Verified,12.03,Medium,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
583590,749895,25000,Very High,25000,High,24620.83983,High,60 months,20.53,High,669.75,Very High,G,G2,Ellerbe Beckett an AECOM Company,3,Junior (1-3y),MORTGAGE,100000,Medium,Verified,21.13,High,small_business,9/1/2010,9,Sep,2010,Fully Paid,0
572861,736880,13000,Medium,13000,Medium,13000,Medium,36 months,7.14,Low,402.24,High,A,A3,Science Applications International Corp.,6,Senior (3-7y),MORTGAGE,137720,High,Verified,1.09,Low,home_improvement,9/1/2010,9,Sep,2010,Fully Paid,0
583552,749854,16500,High,16500,High,16325,High,36 months,10.75,Medium,538.24,High,B,B2,Lenox Hill Radiology  and  Medical Imaging  P.C.,4,Senior (3-7y),RENT,40428,Low,Verified,17.36,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583574,743776,7200,Medium,7200,Medium,7200,Medium,36 months,10.38,Medium,233.62,Medium,B,B1,SunBridge Healthcare,9,Expert (7y+),RENT,21600,Low,Verified,17.83,Medium,car,9/1/2010,9,Sep,2010,Fully Paid,0
583564,749867,7700,Medium,7700,Medium,7675,Medium,60 months,13.98,Medium,179.09,Low,C,C3,United States Army,10,Expert (7y+),RENT,73000,Medium,Source Verified,13.05,Medium,wedding,9/1/2010,9,Sep,2010,Fully Paid,0
583558,749861,10000,Medium,10000,Medium,9778.967058,Medium,60 months,13.23,Medium,228.71,Medium,C,C1,Duker and Haugh Funeral Home,10,Expert (7y+),MORTGAGE,55000,Medium,Not Verified,6.52,Low,small_business,9/1/2010,9,Sep,2010,Fully Paid,0
583513,749808,4000,Low,4000,Low,4000,Low,36 months,16.32,High,141.27,Low,D,D5,H D Segur Inc,10,Expert (7y+),RENT,45000,Low,Source Verified,10.05,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583463,749744,18250,High,18250,High,18200,High,36 months,10.75,Medium,595.33,High,B,B2,FELIZ & ASSOCIATES INC,6,Senior (3-7y),RENT,46000,Low,Verified,24.23,High,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583194,749427,13000,Medium,13000,Medium,12975,Medium,36 months,17.93,High,469.53,High,E,E5,Malvern Service Corp.,3,Junior (1-3y),RENT,54000,Medium,Not Verified,10,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583452,749732,6100,Medium,6100,Medium,6075,Medium,60 months,11.49,Medium,134.13,Low,B,B4,Data Safe,2,Junior (1-3y),RENT,25000,Low,Not Verified,23.04,High,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
580864,746648,14000,Medium,14000,Medium,13584.60271,Medium,60 months,16.45,High,343.81,Medium,E,E1,Arizona Investment Council,3,Junior (1-3y),MORTGAGE,60000,Medium,Not Verified,21.54,High,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
582657,748767,16000,High,16000,High,15561.5091,High,60 months,13.98,Medium,372.13,Medium,C,C3,DSHS SPECIAL COMMITMENT CENTER,4,Senior (3-7y),OWN,40000,Low,Source Verified,22.08,High,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583411,749683,10000,Medium,10000,Medium,10000,Medium,36 months,10.75,Medium,326.21,Medium,B,B2,Louisa County Public Schools,3,Junior (1-3y),RENT,40000,Low,Source Verified,22.71,High,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583374,749644,4200,Low,4200,Low,4200,Low,36 months,15.21,High,146.03,Low,D,D2,Aerotek,1,Fresher (0-1y),RENT,21000,Low,Verified,12,Medium,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
583359,749626,3000,Low,3000,Low,3000,Low,36 months,6.39,Low,91.8,Low,A,A1,Proctor and Gamble,10,Expert (7y+),MORTGAGE,107000,High,Verified,8.37,Low,major_purchase,9/1/2010,9,Sep,2010,Fully Paid,0
578826,744247,16000,High,16000,High,15900,High,60 months,11.12,Medium,348.84,Medium,B,B3,Vector Security,3,Junior (1-3y),RENT,40000,Low,Not Verified,14.91,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583337,749595,5000,Medium,5000,Low,5000,Medium,36 months,7.14,Low,154.71,Low,A,A3,Marie Welshinger,1,Fresher (0-1y),RENT,38500,Low,Not Verified,5.49,Low,car,9/1/2010,9,Sep,2010,Fully Paid,0
579536,745098,6000,Medium,6000,Medium,6000,Medium,60 months,18.3,High,153.35,Low,F,F1,TIAA-CREF,1,Fresher (0-1y),RENT,100000,Medium,Verified,6.43,Low,moving,9/1/2010,9,Sep,2010,Fully Paid,0
583262,749506,10000,Medium,10000,Medium,9578.99582,Medium,36 months,7.88,Low,312.82,Medium,A,A5,coventry health care,2,Junior (1-3y),MORTGAGE,75000,Medium,Not Verified,6.96,Low,home_improvement,9/1/2010,9,Sep,2010,Fully Paid,0
579592,745165,12000,Medium,12000,Medium,12000,Medium,36 months,11.49,Medium,395.66,Medium,B,B4,CNI,10,Expert (7y+),MORTGAGE,90000,Medium,Verified,9.48,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583228,749467,7000,Medium,7000,Medium,6975,Medium,60 months,16.45,High,171.91,Low,E,E1,Pest Bear,1,Fresher (0-1y),RENT,33000,Low,Source Verified,3.27,Low,car,9/1/2010,9,Sep,2010,Fully Paid,0
582695,748811,15000,High,15000,Medium,15000,High,36 months,7.88,Low,469.22,High,A,A5,Guardian,10,Expert (7y+),MORTGAGE,130000,High,Verified,6.45,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583181,749414,16000,High,16000,High,15620.60551,High,60 months,11.86,Medium,354.79,Medium,B,B5,Red Blossom,4,Senior (3-7y),RENT,80000,Medium,Verified,14.63,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
583179,749412,9600,Medium,9600,Medium,9575,Medium,60 months,11.49,Medium,211.09,Medium,B,B4,Cortape Inc.,1,Fresher (0-1y),MORTGAGE,30000,Low,Not Verified,0.72,Low,home_improvement,9/1/2010,9,Sep,2010,Fully Paid,0
583167,749397,8000,Medium,8000,Medium,8000,Medium,36 months,11.49,Medium,263.78,Medium,B,B4,University of Houston,9,Expert (7y+),RENT,54590,Medium,Not Verified,8.53,Low,wedding,9/1/2010,9,Sep,2010,Fully Paid,0
583055,749252,25000,Very High,25000,High,24537.94827,High,60 months,16.82,High,618.9,Very High,E,E2,SEI Investments,2,Junior (1-3y),MORTGAGE,75000,Medium,Verified,12.94,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583146,749364,4000,Low,4000,Low,4000,Low,36 months,11.12,Medium,131.19,Low,B,B3,US Department of Homeland Security,1,Fresher (0-1y),RENT,51000,Medium,Verified,12.73,Medium,car,9/1/2010,9,Sep,2010,Fully Paid,0
583133,749352,8000,Medium,8000,Medium,8000,Medium,60 months,17.93,High,202.85,Medium,E,E5,Edwards Lifesciences,1,Fresher (0-1y),MORTGAGE,100000,Medium,Verified,7.25,Low,small_business,9/1/2010,9,Sep,2010,Fully Paid,0
583047,749243,15000,High,15000,Medium,15000,High,36 months,7.88,Low,469.22,High,A,A5,Oklahoma City Fire Dept.,10,Expert (7y+),MORTGAGE,75000,Medium,Source Verified,9.22,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582198,748238,10000,Medium,10000,Medium,10000,Medium,36 months,13.98,Medium,341.68,Medium,C,C3,Four Seasons Resorts,5,Senior (3-7y),MORTGAGE,59000,Medium,Verified,12.53,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
583110,749320,10000,Medium,10000,Medium,9950,Medium,36 months,7.51,Low,311.11,Medium,A,A4,DELL,2,Junior (1-3y),RENT,72000,Medium,Source Verified,8.58,Low,medical,9/1/2010,9,Sep,2010,Fully Paid,0
582650,748761,5000,Medium,5000,Low,5000,Medium,36 months,11.86,Medium,165.74,Low,B,B5,Potbelly sandwich shop,7,Senior (3-7y),RENT,50000,Low,Not Verified,14.83,Medium,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
579958,745592,12000,Medium,12000,Medium,11950,Medium,36 months,10.38,Medium,389.36,Medium,B,B1,Weco Manuufacturing,10,Expert (7y+),OWN,49536,Low,Not Verified,13.37,Medium,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
583078,749279,14000,Medium,14000,Medium,13755.75032,Medium,60 months,13.98,Medium,325.62,Medium,C,C3,Emory university,1,Fresher (0-1y),RENT,37750,Low,Verified,10.2,Medium,vacation,9/1/2010,9,Sep,2010,Fully Paid,0
571256,734834,6000,Medium,6000,Medium,6000,Medium,36 months,15.21,High,208.61,Medium,D,D2,Enterprise rent a car,3,Junior (1-3y),MORTGAGE,38000,Low,Not Verified,13.23,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
583079,747613,2500,Low,2500,Low,2500,Low,36 months,7.14,Low,77.36,Low,A,A3,modells sporting good store,4,Senior (3-7y),RENT,22000,Low,Verified,0.55,Low,other,9/1/2010,9,Sep,2010,Fully Paid,0
583041,749237,7000,Medium,7000,Medium,7000,Medium,36 months,7.14,Low,216.59,Medium,A,A3,"Linkhorst & Hockin, P.A.",2,Junior (1-3y),MORTGAGE,120000,High,Not Verified,12.57,Medium,major_purchase,9/1/2010,9,Sep,2010,Fully Paid,0
583021,749212,12000,Medium,12000,Medium,11755.75258,Medium,60 months,13.98,Medium,279.1,Medium,C,C3,MECHANICS BANK,8,Expert (7y+),MORTGAGE,56000,Medium,Not Verified,18.41,Medium,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
582987,749170,6000,Medium,6000,Medium,6000,Medium,36 months,11.86,Medium,198.89,Low,B,B5,State of Connecticut,3,Junior (1-3y),MORTGAGE,32000,Low,Not Verified,1.91,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582972,749153,20000,High,13825,Medium,13393.54637,Medium,60 months,13.23,Medium,316.2,Medium,C,C1,Federal Reserve Bank of Philadelphia,5,Senior (3-7y),RENT,65000,Medium,Verified,21.34,High,debt_consolidation,10/1/2010,10,Oct,2010,Fully Paid,0
580792,746571,7800,Medium,7800,Medium,7775,Medium,60 months,11.86,Medium,172.96,Low,B,B5,,1,Fresher (0-1y),RENT,30000,Low,Not Verified,4,Low,small_business,9/1/2010,9,Sep,2010,Charged Off,1
582960,749135,1500,Low,1500,Low,1500,Low,36 months,11.86,Medium,49.73,Low,B,B5,"Securitas Security Services, USA",2,Junior (1-3y),MORTGAGE,21816,Low,Verified,9.68,Low,home_improvement,9/1/2010,9,Sep,2010,Fully Paid,0
582926,749094,4750,Low,4750,Low,4750,Low,36 months,10.75,Medium,154.95,Low,B,B2,Childrens Hospital of Pittsburgh,1,Fresher (0-1y),RENT,12000,Low,Verified,10.2,Medium,major_purchase,9/1/2010,9,Sep,2010,Fully Paid,0
579123,744605,5500,Medium,5500,Medium,5500,Medium,36 months,11.49,Medium,181.35,Low,B,B4,The Northern Trust,5,Senior (3-7y),MORTGAGE,35496,Low,Not Verified,17.41,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582937,749107,5000,Medium,5000,Low,5000,Medium,60 months,10.38,Medium,107.18,Low,B,B1,catherines plus sizes,4,Senior (3-7y),RENT,16200,Low,Not Verified,18.07,Medium,moving,9/1/2010,9,Sep,2010,Charged Off,1
535845,692342,25000,Very High,25000,High,24554.45987,High,60 months,13.23,Medium,571.78,High,C,C1,Massachusetts Institute of Technology,10,Expert (7y+),RENT,177240,Very High,Source Verified,2.16,Low,other,9/1/2010,9,Sep,2010,Fully Paid,0
582908,749072,12000,Medium,12000,Medium,11589.71652,Medium,60 months,15.58,High,289.15,Medium,D,D3,Indigo Arc LLC,3,Junior (1-3y),RENT,122004,High,Not Verified,13.15,Medium,other,9/1/2010,9,Sep,2010,Charged Off,1
582917,749085,5000,Medium,5000,Low,5000,Medium,36 months,7.14,Low,154.71,Low,A,A3,Safilo USA,5,Senior (3-7y),RENT,42996,Low,Not Verified,12.36,Medium,home_improvement,9/1/2010,9,Sep,2010,Fully Paid,0
582903,749065,23000,High,23000,High,22800,High,36 months,11.49,Medium,758.34,Very High,B,B4,Charter Communications,10,Expert (7y+),MORTGAGE,89000,Medium,Verified,8.22,Low,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
582892,749054,2800,Low,2800,Low,2800,Low,36 months,13.61,Medium,95.17,Low,C,C2,National Labor Relations Board,1,Fresher (0-1y),RENT,50000,Low,Verified,13.08,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582886,749047,2000,Low,2000,Low,2000,Low,36 months,11.12,Medium,65.6,Low,B,B3,Community Action of Greene Cty,4,Senior (3-7y),OWN,27504,Low,Not Verified,21.6,High,other,9/1/2010,9,Sep,2010,Fully Paid,0
581131,746992,12000,Medium,12000,Medium,11975,Medium,36 months,7.88,Low,375.38,Medium,A,A5,ATK,10,Expert (7y+),MORTGAGE,127741,High,Verified,9.3,Low,wedding,9/1/2010,9,Sep,2010,Fully Paid,0
582876,749034,10000,Medium,10000,Medium,10000,Medium,36 months,7.51,Low,311.11,Medium,A,A4,Oracle,2,Junior (1-3y),MORTGAGE,105000,High,Verified,9.92,Low,wedding,9/1/2010,9,Sep,2010,Fully Paid,0
582846,748986,3000,Low,3000,Low,3000,Low,36 months,11.86,Medium,99.45,Low,B,B5,Robbins Brothers,3,Junior (1-3y),RENT,35500,Low,Not Verified,23.43,High,other,9/1/2010,9,Sep,2010,Fully Paid,0
582842,748982,2000,Low,2000,Low,2000,Low,36 months,11.49,Medium,65.95,Low,B,B4,Banner Health-Sonora Quest Labs,10,Expert (7y+),RENT,80000,Medium,Not Verified,13.23,Medium,major_purchase,9/1/2010,9,Sep,2010,Fully Paid,0
582834,748969,20000,High,20000,High,19750.64927,High,60 months,18.3,High,511.14,High,F,F1,Fisher Communications,10,Expert (7y+),MORTGAGE,74276.8,Medium,Not Verified,3.55,Low,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
581616,747519,14000,Medium,14000,Medium,14000,Medium,36 months,15.58,High,489.31,High,D,D3,Wells Fargo,5,Senior (3-7y),MORTGAGE,50004,Medium,Source Verified,11.62,Medium,major_purchase,9/1/2010,9,Sep,2010,Fully Paid,0
582776,748902,4800,Low,4800,Low,4800,Low,36 months,11.12,Medium,157.42,Low,B,B3,Big Yellow Duck LLC,3,Junior (1-3y),RENT,55000,Medium,Not Verified,3.21,Low,moving,9/1/2010,9,Sep,2010,Fully Paid,0
582782,748910,10500,Medium,10500,Medium,10268.76626,Medium,60 months,11.49,Medium,230.87,Medium,B,B4,texas roadhouse,2,Junior (1-3y),RENT,80004,Medium,Not Verified,16.26,Medium,other,9/1/2010,9,Sep,2010,Fully Paid,0
582773,748898,10000,Medium,10000,Medium,9768.929931,Medium,60 months,11.49,Medium,219.88,Medium,B,B4,OhCal Foods LLC,2,Junior (1-3y),RENT,60000,Medium,Source Verified,6.7,Low,small_business,9/1/2010,9,Sep,2010,Fully Paid,0
582765,748889,4000,Low,4000,Low,4000,Low,36 months,10.75,Medium,130.49,Low,B,B2,Direct Data Inc,10,Expert (7y+),RENT,27000,Low,Not Verified,6.04,Low,educational,9/1/2010,9,Sep,2010,Fully Paid,0
582756,748880,15000,High,15000,Medium,14950,Medium,36 months,13.61,Medium,509.83,High,C,C2,Eastside Cannery Casino,1,Fresher (0-1y),MORTGAGE,175000,Very High,Source Verified,9.68,Low,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
582569,748670,4500,Low,4500,Low,4500,Low,36 months,11.86,Medium,149.17,Low,B,B5,State of California,5,Senior (3-7y),MORTGAGE,61200,Medium,Not Verified,23.92,High,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582748,748870,20000,High,20000,High,19533.00046,High,60 months,13.61,Medium,461.34,High,C,C2,Journey christian Church,1,Fresher (0-1y),MORTGAGE,69000,Medium,Source Verified,2.23,Low,major_purchase,9/1/2010,9,Sep,2010,Charged Off,1
582740,748862,21000,High,21000,High,18475,High,60 months,17.56,High,528.25,High,E,E4,Keenland Incorporated,10,Expert (7y+),RENT,48000,Low,Source Verified,16.88,Medium,house,9/1/2010,9,Sep,2010,Charged Off,1
581483,747395,25000,Very High,25000,High,24361.93008,High,60 months,17.19,High,623.88,Very High,E,E3,M.C. Dean,10,Expert (7y+),MORTGAGE,90000,Medium,Verified,22.27,High,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
570915,734419,5000,Medium,5000,Low,4975,Low,60 months,13.23,Medium,114.36,Low,C,C1,Suntronics  Inc,1,Fresher (0-1y),RENT,52000,Medium,Source Verified,23.24,High,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
570899,734402,9600,Medium,9600,Medium,9525,Medium,60 months,10.75,Medium,207.54,Medium,B,B2,"Prospect Mortgage, LLC",5,Senior (3-7y),RENT,52000,Medium,Source Verified,10.06,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
582685,748800,19800,High,19800,High,19775,High,36 months,13.23,Medium,669.34,Very High,C,C1,"RubinBrown, LLP",1,Fresher (0-1y),MORTGAGE,80000,Medium,Verified,20.09,High,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
580015,745658,4000,Low,4000,Low,4000,Low,60 months,15.95,High,97.17,Low,D,D4,Winchester Recreation,7,Senior (3-7y),RENT,21000,Low,Not Verified,18.4,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
582627,748735,15000,High,15000,Medium,14975,Medium,36 months,14.35,Medium,515.22,High,C,C4,Bank of Oklahoma,10,Expert (7y+),MORTGAGE,56000,Medium,Not Verified,23.46,High,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
582628,748736,14400,Medium,14400,Medium,14300,Medium,60 months,11.86,Medium,319.31,Medium,B,B5,Hunter Financial Group,1,Fresher (0-1y),RENT,47000,Low,Verified,19.76,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582374,748448,20000,High,20000,High,19550.02061,High,60 months,13.23,Medium,457.42,High,C,C1,,1,Fresher (0-1y),MORTGAGE,70000,Medium,Verified,18.27,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
582515,748610,10750,Medium,10750,Medium,10750,Medium,36 months,7.51,Low,334.45,Medium,A,A4,Louises',4,Senior (3-7y),RENT,28800,Low,Not Verified,22.75,High,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582580,748682,21000,High,21000,High,20770.64294,High,60 months,17.19,High,524.06,High,E,E3,Caesars Palace,1,Fresher (0-1y),RENT,75000,Medium,Verified,18.24,Medium,major_purchase,9/1/2010,9,Sep,2010,Charged Off,1
582574,748675,13000,Medium,13000,Medium,12487.53134,Medium,60 months,11.49,Medium,285.84,Medium,B,B4,Chino Valley Unified School District,10,Expert (7y+),OWN,55000,Medium,Source Verified,11.89,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582560,748657,2500,Low,2500,Low,2500,Low,36 months,7.14,Low,77.36,Low,A,A3,Fidelity Investments,2,Junior (1-3y),RENT,39400,Low,Verified,17.21,Medium,other,9/1/2010,9,Sep,2010,Fully Paid,0
582530,748628,12000,Medium,12000,Medium,11641.93332,Medium,60 months,11.12,Medium,261.63,Medium,B,B3,Menard Inc,5,Senior (3-7y),RENT,62000,Medium,Source Verified,17.07,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582541,748640,25000,Very High,25000,High,24553.32175,High,36 months,14.84,Medium,864.68,Very High,D,D1,XAL Inc.,10,Expert (7y+),RENT,87000,Medium,Source Verified,15.88,Medium,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
582528,748623,3800,Low,3800,Low,3800,Low,60 months,7.88,Low,76.84,Low,A,A5,Bacon County Highschool,4,Senior (3-7y),MORTGAGE,36000,Low,Not Verified,23.83,High,car,9/1/2010,9,Sep,2010,Fully Paid,0
581853,747848,10000,Medium,10000,Medium,10000,Medium,60 months,13.61,Medium,230.67,Medium,C,C2,North Schuylkill School District,10,Expert (7y+),MORTGAGE,47004,Low,Verified,20.42,High,home_improvement,9/1/2010,9,Sep,2010,Fully Paid,0
573591,737787,24250,High,24250,High,22975,High,60 months,17.56,High,610.01,Very High,E,E4,DHL Exel Logisitics,4,Senior (3-7y),MORTGAGE,92004,Medium,Verified,13.04,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582418,748500,14000,Medium,14000,Medium,12955.23056,Medium,60 months,15.95,High,340.09,Medium,D,D4,ICAP,6,Senior (3-7y),RENT,250000,Very High,Verified,13.85,Medium,other,9/1/2010,9,Sep,2010,Fully Paid,0
582383,748457,9600,Medium,9600,Medium,9354.003318,Medium,60 months,13.61,Medium,221.44,Medium,C,C2,Big Value Inc,1,Fresher (0-1y),OWN,38400,Low,Source Verified,22.28,High,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
582312,748375,9000,Medium,9000,Medium,8900,Medium,36 months,10.38,Medium,292.02,Medium,B,B1,USAF,7,Senior (3-7y),MORTGAGE,54996,Medium,Source Verified,15.14,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582305,748369,20000,High,20000,High,18675,High,60 months,16.32,High,489.77,High,D,D5,Mt. Notre Dame H.S.,10,Expert (7y+),MORTGAGE,64000,Medium,Verified,14.19,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
582287,748349,6000,Medium,6000,Medium,6000,Medium,36 months,13.98,Medium,205.01,Medium,C,C3,PFS,6,Senior (3-7y),RENT,60000,Medium,Not Verified,2.2,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
581622,747525,10000,Medium,10000,Medium,9975,Medium,36 months,10.75,Medium,326.21,Medium,B,B2,,1,Fresher (0-1y),MORTGAGE,55000,Medium,Source Verified,5.26,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
581848,747842,3000,Low,3000,Low,3000,Low,36 months,11.49,Medium,98.92,Low,B,B4,Fifth-Third Bank,2,Junior (1-3y),RENT,31704,Low,Not Verified,3.82,Low,other,9/1/2010,9,Sep,2010,Fully Paid,0
582250,748299,4000,Low,4000,Low,4000,Low,36 months,6.76,Low,123.07,Low,A,A2,Rael & Letson,1,Fresher (0-1y),RENT,55200,Medium,Not Verified,3.5,Low,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
582241,748286,7000,Medium,7000,Medium,7000,Medium,36 months,7.51,Low,217.78,Medium,A,A4,AGIA,3,Junior (1-3y),RENT,64000,Medium,Not Verified,11.25,Medium,debt_consolidation,9/1/2010,9,Sep,2010,Fully Paid,0
580796,746576,12800,Medium,12800,Medium,12700,Medium,36 months,7.88,Low,400.4,High,A,A5,McKinney ISD,7,Senior (3-7y),MORTGAGE,50000,Low,Source Verified,10.7,Medium,credit_card,9/1/2010,9,Sep,2010,Fully Paid,0
581481,747393,2000,Low,2000,Low,2000,Low,60 months,15.58,High,48.2,Low,D,D3,Farm Fresh To You,1,Fresher (0-1y),RENT,30000,Low,Source Verified,2.68,Low,debt_consolidation,9/1/2010,9,Sep,2010,Charged Off,1
582208,748251,12000,Medium,12000,Medium,11975,Medium,60 months,17.19,High,299.46,Medium,E,E3,IL Dept of Correction,10,Expert (7y+),OWN,54660,Medium,Verified,17.08,Medium,medical,9/1/2010,9,Sep,2010,Fully Paid,0
582197,748237,11200,Medium,11200,Medium,10943.75999,Medium,60 months,11.49,Medium,246.27,Medium,B,B4,Dentium USA,1,Fresher (0-1y),RENT,24000,Low,Not Verified,18.45,Medium,major_purchase,9/1/2010,9,Sep,2010,Fully Paid,0
